Transaction ID,Date,Store ID,Store Name,City,State,Customer ID,Gender,Age,Product ID,Product Name,Product Category,Quantity,Cost Price,Price per Unit,Discount %,Gross Sales,Discount Amount,Total Amount,Total Cost,Profit,Profit Margin %,Opening Stock,Purchased Stock,Stock Before Sale,Stock After Sale,Reorder Level,Stock Status,Payment Method,Year,Month,Month Name,Quarter,Day Name,Season
T002437,2024-04-01,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0057,Female,23,P011,Wheat Flour 5kg,Grocery,4,225.0,300.0,10,1200.0,120.0,1080.0,900.0,180.0,16.67,287,124,411,407,56,Healthy,Credit Card,2024,4,April,Q2,Monday,Spring
T001604,2024-04-01,ST004,Mall Store,Agra,Uttar Pradesh,C0246,Female,30,P018,Mixer Grinder,Home & Kitchen,2,1850.0,2800.0,0,5600.0,0.0,5600.0,3700.0,1900.0,33.93,58,20,78,76,31,Healthy,Credit Card,2024,4,April,Q2,Monday,Spring
T004719,2024-04-01,ST004,Mall Store,Agra,Uttar Pradesh,C0814,Male,38,P002,Bluetooth Speaker,Electronics,2,1450.0,2200.0,5,4400.0,220.0,4180.0,2900.0,1280.0,30.62,188,35,223,221,39,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T004461,2024-04-01,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0901,Male,44,P003,Smart Watch,Electronics,5,2300.0,3500.0,15,17500.0,2625.0,14875.0,11500.0,3375.0,22.69,174,54,228,223,23,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T003212,2024-04-02,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1125,Male,44,P002,Bluetooth Speaker,Electronics,1,1450.0,2200.0,5,2200.0,110.0,2090.0,1450.0,640.0,30.62,235,19,254,253,42,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T004596,2024-04-02,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0793,Female,54,P020,Bedsheet,Home & Kitchen,1,650.0,1100.0,0,1100.0,0.0,1100.0,650.0,450.0,40.91,77,128,205,204,45,Healthy,Credit Card,2024,4,April,Q2,Tuesday,Spring
T003969,2024-04-02,ST002,City Center Store,Bareilly,Uttar Pradesh,C0673,Male,18,P017,Water Bottle,Home & Kitchen,2,290.0,500.0,5,1000.0,50.0,950.0,580.0,370.0,38.95,259,90,349,347,55,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T004903,2024-04-02,ST002,City Center Store,Bareilly,Uttar Pradesh,C1133,Female,39,P005,T-Shirt,Clothing,1,380.0,700.0,10,700.0,70.0,630.0,380.0,250.0,39.68,182,114,296,295,21,Healthy,Cash,2024,4,April,Q2,Tuesday,Spring
T000828,2024-04-02,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0376,Male,35,P005,T-Shirt,Clothing,1,380.0,700.0,0,700.0,0.0,700.0,380.0,320.0,45.71,283,10,293,292,42,Healthy,Cash,2024,4,April,Q2,Tuesday,Spring
T004987,2024-04-02,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0339,Male,52,P013,Face Wash,Beauty,4,150.0,250.0,15,1000.0,150.0,850.0,600.0,250.0,29.41,175,81,256,252,50,Healthy,Credit Card,2024,4,April,Q2,Tuesday,Spring
T003912,2024-04-02,ST004,Mall Store,Agra,Uttar Pradesh,C0306,Male,44,P012,Tea 500g,Grocery,4,190.0,280.0,5,1120.0,56.0,1064.0,760.0,304.0,28.57,84,53,137,133,39,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T001874,2024-04-02,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0364,Male,30,P008,Sneakers,Clothing,3,2050.0,3200.0,0,9600.0,0.0,9600.0,6150.0,3450.0,35.94,131,41,172,169,44,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T004632,2024-04-02,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0499,Female,41,P007,Jacket,Clothing,5,1700.0,2800.0,0,14000.0,0.0,14000.0,8500.0,5500.0,39.29,193,25,218,213,42,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T000469,2024-04-03,ST002,City Center Store,Bareilly,Uttar Pradesh,C1127,Male,38,P001,Wireless Headphones,Electronics,2,1200.0,1800.0,15,3600.0,540.0,3060.0,2400.0,660.0,21.57,82,127,209,207,56,Healthy,Cash,2024,4,April,Q2,Wednesday,Spring
T004923,2024-04-03,ST004,Mall Store,Agra,Uttar Pradesh,C0049,Female,31,P020,Bedsheet,Home & Kitchen,2,650.0,1100.0,20,2200.0,440.0,1760.0,1300.0,460.0,26.14,278,80,358,356,25,Healthy,UPI,2024,4,April,Q2,Wednesday,Spring
T001005,2024-04-04,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1162,Male,39,P001,Wireless Headphones,Electronics,2,1200.0,1800.0,5,3600.0,180.0,3420.0,2400.0,1020.0,29.82,81,120,201,199,55,Healthy,UPI,2024,4,April,Q2,Thursday,Spring
T001094,2024-04-04,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0752,Female,34,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,5,2400.0,120.0,2280.0,1500.0,780.0,34.21,71,113,184,183,35,Healthy,Cash,2024,4,April,Q2,Thursday,Spring
T000765,2024-04-04,ST002,City Center Store,Bareilly,Uttar Pradesh,C0511,Male,18,P010,Rice 5kg,Grocery,2,510.0,650.0,0,1300.0,0.0,1300.0,1020.0,280.0,21.54,281,104,385,383,21,Healthy,UPI,2024,4,April,Q2,Thursday,Spring
T000819,2024-04-04,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1082,Female,30,P002,Bluetooth Speaker,Electronics,1,1450.0,2200.0,10,2200.0,220.0,1980.0,1450.0,530.0,26.77,154,147,301,300,56,Healthy,Credit Card,2024,4,April,Q2,Thursday,Spring
T002362,2024-04-04,ST004,Mall Store,Agra,Uttar Pradesh,C0391,Female,44,P008,Sneakers,Clothing,3,2050.0,3200.0,5,9600.0,480.0,9120.0,6150.0,2970.0,32.57,137,30,167,164,28,Healthy,UPI,2024,4,April,Q2,Thursday,Spring
T004223,2024-04-04,ST004,Mall Store,Agra,Uttar Pradesh,C1156,Male,54,P013,Face Wash,Beauty,4,150.0,250.0,5,1000.0,50.0,950.0,600.0,350.0,36.84,148,124,272,268,25,Healthy,Credit Card,2024,4,April,Q2,Thursday,Spring
T000146,2024-04-05,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0283,Female,46,P008,Sneakers,Clothing,1,2050.0,3200.0,5,3200.0,160.0,3040.0,2050.0,990.0,32.57,253,127,380,379,24,Healthy,Debit Card,2024,4,April,Q2,Friday,Spring
T003663,2024-04-05,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0188,Female,21,P019,Cookware Set,Home & Kitchen,2,1500.0,2400.0,15,4800.0,720.0,4080.0,3000.0,1080.0,26.47,210,15,225,223,59,Healthy,Credit Card,2024,4,April,Q2,Friday,Spring
T000543,2024-04-05,ST002,City Center Store,Bareilly,Uttar Pradesh,C0832,Male,52,P005,T-Shirt,Clothing,3,380.0,700.0,10,2100.0,210.0,1890.0,1140.0,750.0,39.68,185,67,252,249,57,Healthy,Credit Card,2024,4,April,Q2,Friday,Spring
T004160,2024-04-05,ST002,City Center Store,Bareilly,Uttar Pradesh,C0017,Male,37,P015,Body Lotion,Beauty,2,215.0,350.0,0,700.0,0.0,700.0,430.0,270.0,38.57,150,74,224,222,54,Healthy,Debit Card,2024,4,April,Q2,Friday,Spring
T001241,2024-04-05,ST004,Mall Store,Agra,Uttar Pradesh,C0464,Male,23,P011,Wheat Flour 5kg,Grocery,2,225.0,300.0,15,600.0,90.0,510.0,450.0,60.0,11.76,52,76,128,126,42,Healthy,UPI,2024,4,April,Q2,Friday,Spring
T004686,2024-04-05,ST004,Mall Store,Agra,Uttar Pradesh,C0857,Female,36,P003,Smart Watch,Electronics,1,2300.0,3500.0,5,3500.0,175.0,3325.0,2300.0,1025.0,30.83,74,60,134,133,49,Healthy,Cash,2024,4,April,Q2,Friday,Spring
T000446,2024-04-05,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0949,Male,28,P009,Cooking Oil,Grocery,2,135.0,180.0,15,360.0,54.0,306.0,270.0,36.0,11.76,140,44,184,182,57,Healthy,Debit Card,2024,4,April,Q2,Friday,Spring
T004250,2024-04-06,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1120,Female,52,P005,T-Shirt,Clothing,5,380.0,700.0,0,3500.0,0.0,3500.0,1900.0,1600.0,45.71,201,109,310,305,39,Healthy,Cash,2024,4,April,Q2,Saturday,Spring
T001070,2024-04-06,ST002,City Center Store,Bareilly,Uttar Pradesh,C0771,Female,55,P002,Bluetooth Speaker,Electronics,1,1450.0,2200.0,15,2200.0,330.0,1870.0,1450.0,420.0,22.46,292,144,436,435,49,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T004515,2024-04-06,ST002,City Center Store,Bareilly,Uttar Pradesh,C0445,Female,52,P007,Jacket,Clothing,1,1700.0,2800.0,20,2800.0,560.0,2240.0,1700.0,540.0,24.11,230,77,307,306,38,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T002498,2024-04-06,ST004,Mall Store,Agra,Uttar Pradesh,C1176,Male,32,P017,Water Bottle,Home & Kitchen,2,290.0,500.0,20,1000.0,200.0,800.0,580.0,220.0,27.5,271,135,406,404,23,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T002928,2024-04-06,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0799,Male,27,P015,Body Lotion,Beauty,5,215.0,350.0,10,1750.0,175.0,1575.0,1075.0,500.0,31.75,297,75,372,367,58,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T001354,2024-04-07,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0301,Female,25,P002,Bluetooth Speaker,Electronics,5,1450.0,2200.0,10,11000.0,1100.0,9900.0,7250.0,2650.0,26.77,63,142,205,200,20,Healthy,UPI,2024,4,April,Q2,Sunday,Spring
T004307,2024-04-07,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0775,Male,30,P003,Smart Watch,Electronics,1,2300.0,3500.0,0,3500.0,0.0,3500.0,2300.0,1200.0,34.29,149,19,168,167,50,Healthy,Credit Card,2024,4,April,Q2,Sunday,Spring
T001450,2024-04-07,ST002,City Center Store,Bareilly,Uttar Pradesh,C0299,Male,24,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,10,300.0,30.0,270.0,225.0,45.0,16.67,298,73,371,370,59,Healthy,Debit Card,2024,4,April,Q2,Sunday,Spring
T004968,2024-04-07,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0260,Male,31,P006,Jeans,Clothing,1,950.0,1600.0,10,1600.0,160.0,1440.0,950.0,490.0,34.03,247,133,380,379,42,Healthy,UPI,2024,4,April,Q2,Sunday,Spring
T000790,2024-04-07,ST004,Mall Store,Agra,Uttar Pradesh,C0113,Male,32,P003,Smart Watch,Electronics,1,2300.0,3500.0,10,3500.0,350.0,3150.0,2300.0,850.0,26.98,105,101,206,205,30,Healthy,Debit Card,2024,4,April,Q2,Sunday,Spring
T002890,2024-04-07,ST004,Mall Store,Agra,Uttar Pradesh,C0868,Male,28,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,15,2400.0,360.0,2040.0,1500.0,540.0,26.47,84,111,195,194,52,Healthy,Credit Card,2024,4,April,Q2,Sunday,Spring
T000126,2024-04-08,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1026,Male,45,P004,USB Cable,Electronics,5,220.0,450.0,10,2250.0,225.0,2025.0,1100.0,925.0,45.68,258,15,273,268,26,Healthy,UPI,2024,4,April,Q2,Monday,Spring
T000298,2024-04-08,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0569,Female,30,P013,Face Wash,Beauty,3,150.0,250.0,5,750.0,37.5,712.5,450.0,262.5,36.84,224,106,330,327,26,Healthy,UPI,2024,4,April,Q2,Monday,Spring
T000357,2024-04-08,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1027,Male,25,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,5,300.0,15.0,285.0,225.0,60.0,21.05,191,97,288,287,27,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T000737,2024-04-08,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0527,Female,19,P003,Smart Watch,Electronics,3,2300.0,3500.0,0,10500.0,0.0,10500.0,6900.0,3600.0,34.29,67,141,208,205,46,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T001700,2024-04-08,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1005,Male,52,P009,Cooking Oil,Grocery,1,135.0,180.0,15,180.0,27.0,153.0,135.0,18.0,11.76,247,113,360,359,48,Healthy,UPI,2024,4,April,Q2,Monday,Spring
T000278,2024-04-08,ST002,City Center Store,Bareilly,Uttar Pradesh,C0435,Male,32,P010,Rice 5kg,Grocery,1,510.0,650.0,15,650.0,97.5,552.5,510.0,42.5,7.69,265,53,318,317,41,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T000349,2024-04-08,ST002,City Center Store,Bareilly,Uttar Pradesh,C1070,Female,46,P015,Body Lotion,Beauty,2,215.0,350.0,5,700.0,35.0,665.0,430.0,235.0,35.34,278,90,368,366,38,Healthy,Credit Card,2024,4,April,Q2,Monday,Spring
T000541,2024-04-08,ST002,City Center Store,Bareilly,Uttar Pradesh,C0010,Female,42,P012,Tea 500g,Grocery,1,190.0,280.0,5,280.0,14.0,266.0,190.0,76.0,28.57,267,18,285,284,34,Healthy,Cash,2024,4,April,Q2,Monday,Spring
T002407,2024-04-08,ST002,City Center Store,Bareilly,Uttar Pradesh,C0531,Male,21,P013,Face Wash,Beauty,3,150.0,250.0,0,750.0,0.0,750.0,450.0,300.0,40.0,153,101,254,251,60,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T001542,2024-04-08,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0583,Male,36,P006,Jeans,Clothing,1,950.0,1600.0,10,1600.0,160.0,1440.0,950.0,490.0,34.03,181,91,272,271,47,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T004041,2024-04-08,ST004,Mall Store,Agra,Uttar Pradesh,C0310,Male,23,P001,Wireless Headphones,Electronics,2,1200.0,1800.0,0,3600.0,0.0,3600.0,2400.0,1200.0,33.33,290,68,358,356,54,Healthy,Cash,2024,4,April,Q2,Monday,Spring
T000576,2024-04-08,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0851,Male,47,P008,Sneakers,Clothing,1,2050.0,3200.0,15,3200.0,480.0,2720.0,2050.0,670.0,24.63,203,96,299,298,25,Healthy,Debit Card,2024,4,April,Q2,Monday,Spring
T003455,2024-04-08,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0314,Female,51,P013,Face Wash,Beauty,2,150.0,250.0,10,500.0,50.0,450.0,300.0,150.0,33.33,100,52,152,150,49,Healthy,UPI,2024,4,April,Q2,Monday,Spring
T003728,2024-04-09,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0023,Male,31,P008,Sneakers,Clothing,1,2050.0,3200.0,10,3200.0,320.0,2880.0,2050.0,830.0,28.82,226,29,255,254,38,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T004192,2024-04-09,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0220,Male,18,P016,Perfume,Beauty,2,560.0,900.0,0,1800.0,0.0,1800.0,1120.0,680.0,37.78,149,137,286,284,28,Healthy,Cash,2024,4,April,Q2,Tuesday,Spring
T000016,2024-04-09,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0283,Female,46,P010,Rice 5kg,Grocery,2,510.0,650.0,25,1300.0,325.0,975.0,1020.0,-45.0,-4.62,158,100,258,256,44,Healthy,Cash,2024,4,April,Q2,Tuesday,Spring
T000483,2024-04-09,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0583,Male,36,P013,Face Wash,Beauty,2,150.0,250.0,5,500.0,25.0,475.0,300.0,175.0,36.84,72,81,153,151,43,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T004341,2024-04-09,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1118,Male,22,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,0,300.0,0.0,300.0,225.0,75.0,25.0,197,74,271,270,56,Healthy,Debit Card,2024,4,April,Q2,Tuesday,Spring
T003735,2024-04-09,ST004,Mall Store,Agra,Uttar Pradesh,C1117,Male,39,P007,Jacket,Clothing,1,1700.0,2800.0,10,2800.0,280.0,2520.0,1700.0,820.0,32.54,152,135,287,286,32,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T001910,2024-04-09,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0831,Male,46,P006,Jeans,Clothing,3,950.0,1600.0,5,4800.0,240.0,4560.0,2850.0,1710.0,37.5,236,68,304,301,28,Healthy,UPI,2024,4,April,Q2,Tuesday,Spring
T004998,2024-04-10,ST002,City Center Store,Bareilly,Uttar Pradesh,C0473,Female,48,P018,Mixer Grinder,Home & Kitchen,1,1850.0,2800.0,5,2800.0,140.0,2660.0,1850.0,810.0,30.45,54,28,82,81,32,Healthy,UPI,2024,4,April,Q2,Wednesday,Spring
T002331,2024-04-10,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0124,Female,18,P012,Tea 500g,Grocery,2,190.0,280.0,5,560.0,28.0,532.0,380.0,152.0,28.57,164,84,248,246,32,Healthy,Debit Card,2024,4,April,Q2,Wednesday,Spring
T002420,2024-04-10,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0173,Female,34,P019,Cookware Set,Home & Kitchen,4,1500.0,2400.0,20,9600.0,1920.0,7680.0,6000.0,1680.0,21.88,71,51,122,118,56,Healthy,UPI,2024,4,April,Q2,Wednesday,Spring
T002692,2024-04-10,ST004,Mall Store,Agra,Uttar Pradesh,C0809,Female,36,P004,USB Cable,Electronics,3,220.0,450.0,10,1350.0,135.0,1215.0,660.0,555.0,45.68,224,103,327,324,42,Healthy,Cash,2024,4,April,Q2,Wednesday,Spring
T003713,2024-04-10,ST004,Mall Store,Agra,Uttar Pradesh,C0434,Female,36,P007,Jacket,Clothing,3,1700.0,2800.0,5,8400.0,420.0,7980.0,5100.0,2880.0,36.09,279,53,332,329,30,Healthy,Credit Card,2024,4,April,Q2,Wednesday,Spring
T002513,2024-04-10,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0523,Male,33,P017,Water Bottle,Home & Kitchen,1,290.0,500.0,5,500.0,25.0,475.0,290.0,185.0,38.95,195,76,271,270,44,Healthy,Debit Card,2024,4,April,Q2,Wednesday,Spring
T003702,2024-04-10,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0934,Male,41,P011,Wheat Flour 5kg,Grocery,2,225.0,300.0,15,600.0,90.0,510.0,450.0,60.0,11.76,300,132,432,430,29,Healthy,Cash,2024,4,April,Q2,Wednesday,Spring
T001392,2024-04-11,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1160,Male,22,P009,Cooking Oil,Grocery,3,135.0,180.0,5,540.0,27.0,513.0,405.0,108.0,21.05,81,103,184,181,21,Healthy,Credit Card,2024,4,April,Q2,Thursday,Spring
T001782,2024-04-11,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1184,Male,32,P020,Bedsheet,Home & Kitchen,1,650.0,1100.0,5,1100.0,55.0,1045.0,650.0,395.0,37.8,233,30,263,262,59,Healthy,Debit Card,2024,4,April,Q2,Thursday,Spring
T002059,2024-04-11,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0868,Male,28,P006,Jeans,Clothing,2,950.0,1600.0,5,3200.0,160.0,3040.0,1900.0,1140.0,37.5,251,43,294,292,58,Healthy,UPI,2024,4,April,Q2,Thursday,Spring
T002087,2024-04-11,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0511,Male,18,P011,Wheat Flour 5kg,Grocery,2,225.0,300.0,0,600.0,0.0,600.0,450.0,150.0,25.0,127,136,263,261,34,Healthy,Credit Card,2024,4,April,Q2,Thursday,Spring
T002987,2024-04-11,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0318,Female,37,P008,Sneakers,Clothing,5,2050.0,3200.0,0,16000.0,0.0,16000.0,10250.0,5750.0,35.94,89,127,216,211,58,Healthy,Credit Card,2024,4,April,Q2,Thursday,Spring
T003876,2024-04-11,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0096,Male,42,P005,T-Shirt,Clothing,3,380.0,700.0,5,2100.0,105.0,1995.0,1140.0,855.0,42.86,46,47,93,90,21,Healthy,UPI,2024,4,April,Q2,Thursday,Spring
T004151,2024-04-11,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0552,Male,22,P006,Jeans,Clothing,1,950.0,1600.0,0,1600.0,0.0,1600.0,950.0,650.0,40.62,184,150,334,333,47,Healthy,Cash,2024,4,April,Q2,Thursday,Spring
T002230,2024-04-11,ST004,Mall Store,Agra,Uttar Pradesh,C0145,Male,19,P014,Shampoo,Beauty,2,260.0,420.0,10,840.0,84.0,756.0,520.0,236.0,31.22,206,89,295,293,36,Healthy,Cash,2024,4,April,Q2,Thursday,Spring
T003768,2024-04-11,ST004,Mall Store,Agra,Uttar Pradesh,C0529,Female,30,P001,Wireless Headphones,Electronics,4,1200.0,1800.0,10,7200.0,720.0,6480.0,4800.0,1680.0,25.93,41,13,54,50,27,Healthy,Cash,2024,4,April,Q2,Thursday,Spring
T003493,2024-04-11,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0956,Female,27,P009,Cooking Oil,Grocery,2,135.0,180.0,0,360.0,0.0,360.0,270.0,90.0,25.0,277,129,406,404,41,Healthy,Cash,2024,4,April,Q2,Thursday,Spring
T000422,2024-04-12,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0954,Female,42,P011,Wheat Flour 5kg,Grocery,2,225.0,300.0,0,600.0,0.0,600.0,450.0,150.0,25.0,130,145,275,273,26,Healthy,Cash,2024,4,April,Q2,Friday,Spring
T000786,2024-04-12,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0974,Female,21,P020,Bedsheet,Home & Kitchen,5,650.0,1100.0,20,5500.0,1100.0,4400.0,3250.0,1150.0,26.14,86,44,130,125,50,Healthy,Cash,2024,4,April,Q2,Friday,Spring
T003264,2024-04-12,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1130,Male,35,P016,Perfume,Beauty,4,560.0,900.0,15,3600.0,540.0,3060.0,2240.0,820.0,26.8,299,24,323,319,44,Healthy,UPI,2024,4,April,Q2,Friday,Spring
T004614,2024-04-12,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0389,Male,30,P005,T-Shirt,Clothing,2,380.0,700.0,5,1400.0,70.0,1330.0,760.0,570.0,42.86,245,94,339,337,22,Healthy,UPI,2024,4,April,Q2,Friday,Spring
T001807,2024-04-12,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1032,Male,18,P009,Cooking Oil,Grocery,2,135.0,180.0,10,360.0,36.0,324.0,270.0,54.0,16.67,103,108,211,209,43,Healthy,UPI,2024,4,April,Q2,Friday,Spring
T000001,2024-04-12,ST004,Mall Store,Agra,Uttar Pradesh,C0257,Male,27,P004,USB Cable,Electronics,2,220.0,450.0,15,900.0,135.0,765.0,440.0,325.0,42.48,233,75,308,306,51,Healthy,Cash,2024,4,April,Q2,Friday,Spring
T001050,2024-04-13,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0133,Male,22,P005,T-Shirt,Clothing,1,380.0,700.0,0,700.0,0.0,700.0,380.0,320.0,45.71,45,95,140,139,32,Healthy,Cash,2024,4,April,Q2,Saturday,Spring
T003788,2024-04-13,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0875,Male,29,P011,Wheat Flour 5kg,Grocery,5,225.0,300.0,25,1500.0,375.0,1125.0,1125.0,0.0,0.0,98,61,159,154,49,Healthy,Cash,2024,4,April,Q2,Saturday,Spring
T003456,2024-04-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C0485,Male,35,P018,Mixer Grinder,Home & Kitchen,1,1850.0,2800.0,5,2800.0,140.0,2660.0,1850.0,810.0,30.45,282,60,342,341,20,Healthy,Cash,2024,4,April,Q2,Saturday,Spring
T004801,2024-04-13,ST002,City Center Store,Bareilly,Uttar Pradesh,C0447,Male,22,P005,T-Shirt,Clothing,4,380.0,700.0,20,2800.0,560.0,2240.0,1520.0,720.0,32.14,147,20,167,163,44,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T000292,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0997,Male,38,P008,Sneakers,Clothing,5,2050.0,3200.0,0,16000.0,0.0,16000.0,10250.0,5750.0,35.94,235,12,247,242,53,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T000378,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0987,Male,34,P016,Perfume,Beauty,1,560.0,900.0,10,900.0,90.0,810.0,560.0,250.0,30.86,273,98,371,370,45,Healthy,Credit Card,2024,4,April,Q2,Saturday,Spring
T002293,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0950,Female,42,P016,Perfume,Beauty,3,560.0,900.0,10,2700.0,270.0,2430.0,1680.0,750.0,30.86,230,150,380,377,58,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T002661,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0833,Male,45,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,5,2400.0,120.0,2280.0,1500.0,780.0,34.21,50,146,196,195,44,Healthy,Cash,2024,4,April,Q2,Saturday,Spring
T002953,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0892,Female,54,P020,Bedsheet,Home & Kitchen,5,650.0,1100.0,10,5500.0,550.0,4950.0,3250.0,1700.0,34.34,120,66,186,181,23,Healthy,Debit Card,2024,4,April,Q2,Saturday,Spring
T003841,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0615,Female,24,P020,Bedsheet,Home & Kitchen,3,650.0,1100.0,10,3300.0,330.0,2970.0,1950.0,1020.0,34.34,70,136,206,203,59,Healthy,Credit Card,2024,4,April,Q2,Saturday,Spring
T004159,2024-04-13,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0199,Female,44,P020,Bedsheet,Home & Kitchen,2,650.0,1100.0,5,2200.0,110.0,2090.0,1300.0,790.0,37.8,160,112,272,270,42,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T003570,2024-04-13,ST004,Mall Store,Agra,Uttar Pradesh,C0829,Male,55,P019,Cookware Set,Home & Kitchen,2,1500.0,2400.0,0,4800.0,0.0,4800.0,3000.0,1800.0,37.5,295,60,355,353,48,Healthy,UPI,2024,4,April,Q2,Saturday,Spring
T004031,2024-04-14,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0573,Male,46,P004,USB Cable,Electronics,1,220.0,450.0,5,450.0,22.5,427.5,220.0,207.5,48.54,284,122,406,405,54,Healthy,UPI,2024,4,April,Q2,Sunday,Spring
T000736,2024-04-14,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0748,Female,45,P007,Jacket,Clothing,1,1700.0,2800.0,0,2800.0,0.0,2800.0,1700.0,1100.0,39.29,142,99,241,240,30,Healthy,Cash,2024,4,April,Q2,Sunday,Spring
T003291,2024-04-14,ST004,Mall Store,Agra,Uttar Pradesh,C0910,Female,46,P010,Rice 5kg,Grocery,5,510.0,650.0,5,3250.0,162.5,3087.5,2550.0,537.5,17.41,50,111,161,156,52,Healthy,UPI,2024,4,April,Q2,Sunday,Spring
